as	IN	as
a	DT	a
reference	NN	reference
for	IN	for
the	DT	the
interface	NN	interface
design	NN	design
of	IN	of
medical	JJ	medical
equipment	NN	equipment
in	IN	in
events	NNS	event
where	WRB	where
medical	JJ	medical
staff	NN	staff
wear	VBP	wear
protective	JJ	protective
eyewear	NN	eyewear
for	IN	for
a	DT	a
long	JJ	long
period	NN	period
of	IN	of
time	NN	time
.	SENT	.
33073247/	CD	@card@
COVID-19	NP	<unknown>
Front	NP	Front
Line	NP	Line
-	NN	<unknown>
Why	WRB	why
Focused	VBN	focus
Lung	NP	Lung
and	CC	and
Cardiovascular	NP	Cardiovascular
Ultrasound	NN	ultrasound
?	SENT	?
33782759/	CD	@card@
Online	JJ	online
informational	JJ	informational
bariatric	JJ	bariatric
seminars	NNS	seminar
:	:	:
increasing	VBG	increase
access	NN	access
to	TO	to
bariatric	JJ	bariatric
surgery	NN	surgery
or	CC	or
widening	VBG	widen
a	DT	a
divide	NN	divide
?	SENT	?
Historically	RB	historically
our	PP$	our
institution	NN	institution
has	VBZ	have
required	VBN	require
prospective	JJ	prospective
bariatric	JJ	bariatric
patients	NNS	patient
attend	VBP	attend
an	DT	an
in-person	NN	in-person
introductory	JJ	introductory
seminar	NN	seminar
prior	RB	prior
to	TO	to
their	PP$	their
first	JJ	first
clinic	NN	clinic
visit	NN	visit
.	SENT	.
Utilization	NN	utilization
of	IN	of
the	DT	the
internet	NN	Internet
has	VBZ	have
increased	VBN	increase
dramatically	RB	dramatically
over	IN	over
the	DT	the
last	JJ	last
10	CD	@card@
years	NNS	year
and	CC	and
in	IN	in
2016	CD	@card@
,	,	,
we	PP	we
added	VBD	add
an	DT	an
online	JJ	online
seminar	NN	seminar
.	SENT	.
With	IN	with
the	DT	the
emergence	NN	emergence
of	IN	of
COVID-19	NP	<unknown>
and	CC	and
new	JJ	new
rules	NNS	rule
regarding	VBG	regard
social	JJ	social
distancing	NN	distancing
,	,	,
we	PP	we
are	VBP	be
currently	RB	currently
relying	VBG	rely
exclusively	RB	exclusively
on	IN	on
web-based	JJ	<unknown>
orientation	NN	orientation
.	SENT	.
Research	NP	Research
suggests	VBZ	suggest
there	EX	there
are	VBP	be
racial	JJ	racial
and	CC	and
socioeconomic	JJ	socioeconomic
disparities	NNS	disparity
in	IN	in
the	DT	the
utilization	NN	utilization
of	IN	of
internet	NN	Internet
health	NN	health
resources	NNS	resource
in	IN	in
the	DT	the
general	JJ	general
population	NN	population
.	SENT	.
To	TO	to
our	PP$	our
knowledge	NN	knowledge
this	DT	this
has	VBZ	have
not	RB	not
been	VBN	be
studied	VBN	study
in	IN	in
regard	NN	regard
to	TO	to
the	DT	the
bariatric	JJ	bariatric
population	NN	population
.	SENT	.
A	DT	a
retrospective	JJ	retrospective
chart	NN	chart
review	NN	review
was	VBD	be
performed	VBN	perform
on	IN	on
patients	NNS	patient
who	WP	who
attended	VBD	attend
online	JJ	online
(	(	(
OS	NN	os
)	)	)
and	CC	and
in-person	NN	in-person
seminars	NNS	seminar
(	(	(
IPS	NP	IPS
)	)	)
.	SENT	.
Our	PP$	our
primary	JJ	primary
endpoint	NN	endpoint
was	VBD	be
to	TO	to
compare	VB	compare
the	DT	the
percentage	NN	percentage
of	IN	of
patients	NNS	patient
who	WP	who
underwent	VBD	undergo
surgery	NN	surgery
.	SENT	.
Secondary	JJ	secondary
outcomes	NNS	outcome
included	VBD	include
differences	NNS	difference
in	IN	in
demographic	JJ	demographic
and	CC	and
clinical	JJ	clinical
characteristics	NNS	characteristic
between	IN	between
the	DT	the
patients	NNS	patient
who	WP	who
attended	VBD	attend
the	DT	the
OS	NN	os
versus	IN	versus
the	DT	the
IPS	NN	IPS
.	SENT	.
Of	IN	of
the	DT	the
1152	CD	@card@
patients	NNS	patient
who	WP	who
attended	VBD	attend
a	DT	a
bariatric	JJ	bariatric
orientation	NN	orientation
,	,	,
71.2	CD	@card@
%	NN	%
scheduled	VBN	schedule
an	DT	an
office	NN	office
visit	NN	visit
.	SENT	.
The	DT	the
IPS	JJ	IPS
patients	NNS	patient
had	VBD	have
a	DT	a
higher	JJR	high
rate	NN	rate
of	IN	of
office	NN	office
visits	NNS	visit
and	CC	and
shorter	JJR	short
time	NN	time
between	IN	between
orientation	NN	orientation
and	CC	and
first	JJ	first
visit	NN	visit
.	SENT	.
Of	IN	of
patients	NNS	patient
eligible	JJ	eligible
for	IN	for
surgery	NN	surgery
,	,	,
there	EX	there
was	VBD	be
a	DT	a
higher	JJR	high
percentage	NN	percentage
of	IN	of
Caucasians	NNS	Caucasians
in	IN	in
the	DT	the
OS	NN	os
group	NN	group
while	IN	while
the	DT	the
IPS	JJ	IPS
group	NN	group
had	VBD	have
higher	JJR	high
rates	NNS	rate
of	IN	of
Hispanic	JJ	Hispanic
and	CC	and
African	JJ	African
Americans	NPS	Americans
.	SENT	.
Patients	NNS	patient
from	IN	from
the	DT	the
OS	NN	os
group	NN	group
had	VBD	have
higher	JJR	high
rates	NNS	rate
of	IN	of
marriage	NN	marriage
and	CC	and
employment	NN	employment
,	,	,
and	CC	and
lower	JJR	low
rates	NNS	rate
of	IN	of
medical	JJ	medical
co-morbidities	NNS	co-morbidity
.	SENT	.
When	WRB	when
controlling	VBG	control
for	IN	for
age	NN	age
,	,	,
sex	NN	sex
,	,	,
race/ethnicity	NN	race/ethnicity
,	,	,
marital	JJ	marital
status	NN	status
,	,	,
employment	NN	employment
status	NN	status
and	CC	and
medical	JJ	medical
co-morbidities	NNS	co-morbidity
,	,	,
there	EX	there
was	VBD	be
no	DT	no
significant	JJ	significant
impact	NN	impact
of	IN	of
type	NN	type
of	IN	of
orientation	NN	orientation
on	IN	on
progression	NN	progression
to	TO	to
surgery	NN	surgery
.	SENT	.
We	PP	we
found	VBD	find
that	IN	that
there	EX	there
was	VBD	be
no	DT	no
difference	NN	difference
in	IN	in
progression	NN	progression
to	TO	to
surgery	NN	surgery
between	IN	between
the	DT	the
two	CD	two
orientation	NN	orientation
groups	NNS	group
.	SENT	.
Importantly	RB	importantly
,	,	,
however	RB	however
,	,	,
we	PP	we
detected	VBD	detect
marked	JJ	marked
demographic	JJ	demographic
and	CC	and
clinical	JJ	clinical
differences	NNS	difference
between	IN	between
the	DT	the
two	CD	two
patient	JJ	patient
populations	NNS	population
.	SENT	.
There	EX	there
is	VBZ	be
an	DT	an
urgent	JJ	urgent
need	NN	need
to	TO	to
address	VB	address
these	DT	these
disparities	NNS	disparity
as	IN	as
we	PP	we
are	VBP	be
now	RB	now
heavily	RB	heavily
relying	VBG	rely
on	IN	on
patient	JJ	patient
outreach	NN	outreach
and	CC	and
education	NN	education
via	IN	via
the	DT	the
internet	NN	Internet
.	SENT	.
The	DT	the
online	JJ	online
version	NN	version
contains	VBZ	contain
supplementary	JJ	supplementary
material	NN	material
available	JJ	available
at	IN	at
10.1007/s00464-021-08453-7	JJ	10.1007/s@card@
.	SENT	.
32878481/	CD	@card@
SARS-CoV-2	NP	<unknown>
transmission	NN	transmission
,	,	,
the	DT	the
ambiguous	JJ	ambiguous
role	NN	role
of	IN	of
children	NNS	child
and	CC	and
considerations	NNS	consideration
for	IN	for
the	DT	the
reopening	VBG	reopen
of	IN	of
schools	NNS	school
in	IN	in
the	DT	the
fall	NN	fall
33439908/	CD	@card@
Sex	NN	sex
differences	NNS	difference
in	IN	in
susceptibility	NN	susceptibility
,	,	,
severity	NN	severity
,	,	,
and	CC	and
outcomes	NNS	outcome
of	IN	of
coronavirus	NN	coronavirus
disease	NN	disease
2019	CD	@card@
:	:	:
Cross-sectional	JJ	cross-sectional
analysis	NN	analysis
from	IN	from
a	DT	a
diverse	JJ	diverse
US	NP	US
metropolitan	JJ	metropolitan
area	NN	area
Sex	NN	sex
is	VBZ	be
increasingly	RB	increasingly
recognized	VBN	recognize
as	IN	as
an	DT	an
important	JJ	important
factor	NN	factor
in	IN	in
the	DT	the
epidemiology	NN	epidemiology
and	CC	and
outcome	NN	outcome
of	IN	of
many	JJ	many
diseases	NNS	disease
.	SENT	.
This	DT	this
also	RB	also
appears	VBZ	appear
to	TO	to
hold	VB	hold
for	IN	for
coronavirus	NN	coronavirus
disease	NN	disease
2019	CD	@card@
(	(	(
COVID-19	NP	<unknown>
)	)	)
.	SENT	.
Evidence	NN	evidence
from	IN	from
China	NP	China
and	CC	and
Europe	NP	Europe
has	VBZ	have
suggested	VBN	suggest
that	DT	that
mortality	NN	mortality
from	IN	from
COVID-19	NP	<unknown>
infection	NN	infection
is	VBZ	be
higher	JJR	high
in	IN	in
men	NNS	man
than	IN	than
women	NNS	woman
,	,	,
but	CC	but
evidence	NN	evidence
from	IN	from
US	NP	US
populations	NNS	population
is	VBZ	be
lacking	VBG	lack
.	SENT	.
Utilizing	VBG	utilize
data	NNS	datum
from	IN	from
a	DT	a
large	JJ	large
healthcare	NN	<unknown>
provider	NN	provider
,	,	,
we	PP	we
determined	VBD	determine
if	IN	if
males	NNS	male
,	,	,
as	RB	as
compared	VBN	compare
to	TO	to
females	NNS	female
have	VBP	have
a	DT	a
higher	JJR	high
likelihood	NN	likelihood
of	IN	of
SARS-CoV-2	NP	<unknown>
susceptibility	NN	susceptibility
,	,	,
and	CC	and
if	IN	if
among	IN	among
the	DT	the
hospitalized	VBN	hospitalize
COVID-19	NN	<unknown>
patients	NNS	patient
,	,	,
male	JJ	male
sex	NN	sex
is	VBZ	be
independently	RB	independently
associated	VBN	associate
with	IN	with
COVID-19	NP	<unknown>
severity	NN	severity
and	CC	and
poor	JJ	poor
in-hospital	JJ	in-hospital
outcomes	NNS	outcome
.	SENT	.
Using	VBG	use
the	DT	the
Strengthening	NN	strengthening
the	DT	the
Reporting	NP	Reporting
of	IN	of
Observational	JJ	observational
Studies	NNS	study
in	IN	in
Epidemiology	NN	epidemiology
(	(	(
STROBE	NN	strobe
)	)	)
guidelines	NNS	guideline
,	,	,
we	PP	we
conducted	VBD	conduct
a	DT	a
cross-sectional	JJ	cross-sectional
analysis	NN	analysis
of	IN	of
data	NNS	datum
from	IN	from
a	DT	a
COVID-19	NP	<unknown>
Surveillance	NN	surveillance
and	CC	and
Outcomes	NNS	outcome
Registry	NN	registry
(	(	(
CURATOR	NN	curator
)	)	)
.	SENT	.
Data	NNS	datum
were	VBD	be
extracted	VBN	extract
from	IN	from
Electronic	NP	Electronic
Medical	NP	Medical
Records	NPS	Records
(	(	(
EMR	NP	Emr
)	)	)
.	SENT	.
A	DT	a
total	NN	total
of	IN	of
96,473	CD	@card@
individuals	NNS	individual
tested	VBN	test
for	IN	for
SARS-CoV-2	NP	<unknown>
RNA	NP	RNA
in	IN	in
nasopharyngeal	JJ	nasopharyngeal
swab	NN	swab
specimens	NNS	specimen
via	IN	via
Polymerized	VBN	polymerize
Chain	NP	Chain
Reaction	NN	reaction
(	(	(
PCR	NP	PCR
)	)	)
tests	NNS	test
were	VBD	be
included	VBN	include
.	SENT	.
For	IN	for
hospital-based	JJ	hospital-based
analyses	NNS	analysis
,	,	,
all	DT	all
patients	NNS	patient
admitted	VBN	admit
during	IN	during
the	DT	the
same	JJ	same
time-period	NN	time-period
were	VBD	be
included	VBN	include
.	SENT	.
Of	IN	of
the	DT	the
96,473	CD	@card@
patients	NNS	patient
tested	VBN	test
,	,	,
14,992	CD	@card@
(	(	(
15.6	CD	@card@
%	NN	%
)	)	)
tested	VBD	test
positive	JJ	positive
,	,	,
of	IN	of
whom	WP	whom
4,785	CD	@card@
(	(	(
31.9	CD	@card@
%	NN	%
)	)	)
were	VBD	be
hospitalized	VBN	hospitalize
and	CC	and
452	CD	@card@
(	(	(
9.5	CD	@card@
%	NN	%
)	)	)
died	VBD	die
.	SENT	.
Among	IN	among
all	DT	all
patients	NNS	patient
tested	VBD	test
,	,	,
men	NNS	man
were	VBD	be
significantly	RB	significantly
older	JJR	old
.	SENT	.
The	DT	the
overall	JJ	overall
SARS-CoV-2	NP	<unknown>
positivity	NN	<unknown>
among	IN	among
all	DT	all
tested	VBN	test
individuals	NNS	individual
was	VBD	be
15.5	CD	@card@
%	NN	%
,	,	,
and	CC	and
was	VBD	be
higher	JJR	high
in	IN	in
males	NNS	male
as	IN	as
compared	VBN	compare
to	TO	to
females	NNS	female
17.0	CD	@card@
%	NN	%
vs.	IN	vs.
14.6	CD	@card@
%	NN	%
[	SYM	[
OR	CC	or
1.20	CD	@card@
]	SYM	]
.	SENT	.
This	DT	this
sex	NN	sex
difference	NN	difference
held	VBN	hold
after	IN	after
adjusting	VBG	adjust
for	IN	for
age	NN	age
,	,	,
race	NN	race
,	,	,
ethnicity	NN	ethnicity
,	,	,
marital	JJ	marital
status	NN	status
,	,	,
insurance	NN	insurance
type	NN	type
,	,	,
median	JJ	median
income	NN	income
,	,	,
BMI	NP	BMI
,	,	,
smoking	NN	smoking
and	CC	and
17	CD	@card@
comorbidities	NNS	comorbidity
included	VBN	include
in	IN	in
Charlson	NP	Charlson
Comorbidity	NP	<unknown>
Index	NP	Index
(	(	(
CCI	NP	CCI
)	)	)
[	SYM	[
aOR	NP	aOR
1.39	CD	@card@
]	SYM	]
.	SENT	.
A	DT	a
higher	JJR	high
proportion	NN	proportion
of	IN	of
males	NNS	male
(	(	(
vs.	CC	vs.
females	NNS	female
)	)	)
experienced	VBD	experience
pulmonary	JJ	pulmonary
(	(	(
ARDS	NP	<unknown>
,	,	,
hypoxic	JJ	hypoxic
respiratory	JJ	respiratory
failure	NN	failure
)	)	)
and	CC	and
extra-pulmonary	JJ	extra-pulmonary
(	(	(
acute	JJ	acute
renal	JJ	renal
injury	NN	injury
)	)	)
complications	NNS	complication
during	IN	during
their	PP$	their
hospital	NN	hospital
course	NN	course
.	SENT	.
After	IN	after
adjustment	NN	adjustment
,	,	,
length	NN	length
of	IN	of
stay	NN	stay
(	(	(
LOS	NP	los
)	)	)
,	,	,
need	NN	need
for	IN	for
mechanical	JJ	mechanical
ventilation	NN	ventilation
,	,	,
and	CC	and
in-hospital	JJ	in-hospital
mortality	NN	mortality
were	VBD	be
significantly	RB	significantly
higher	JJR	high
in	IN	in
males	NNS	male
as	IN	as
compared	VBN	compare
to	TO	to
females	NNS	female
.	SENT	.
In	IN	in
this	DT	this
analysis	NN	analysis
of	IN	of
a	DT	a
large	JJ	large
US	NP	US
cohort	NN	cohort
,	,	,
males	NNS	male
were	VBD	be
more	RBR	more
likely	JJ	likely
to	TO	to
test	VB	test
positive	JJ	positive
for	IN	for
COVID-19	NP	<unknown>
.	SENT	.
In	IN	in
hospitalized	VBN	hospitalize
patients	NNS	patient
,	,	,
males	NNS	male
were	VBD	be
more	RBR	more
likely	JJ	likely
to	TO	to
have	VB	have
complications	NNS	complication
,	,	,
require	VBP	require
ICU	NP	ICU
admission	NN	admission
and	CC	and
mechanical	JJ	mechanical
ventilation	NN	ventilation
,	,	,
and	CC	and
had	VBD	have
higher	JJR	high
mortality	NN	mortality
than	IN	than
females	NNS	female
,	,	,
independent	JJ	independent
of	IN	of
age	NN	age
.	SENT	.
Sex	NN	sex
disparities	NNS	disparity
in	IN	in
COVID-19	NP	<unknown>
vulnerability	NN	vulnerability
are	VBP	be
present	JJ	present
,	,	,
and	CC	and
emphasize	VB	emphasize
the	DT	the
importance	NN	importance
of	IN	of
examining	VBG	examine
sex-disaggregated	JJ	<unknown>
data	NNS	datum
to	TO	to
improve	VB	improve
our	PP$	our
understanding	NN	understanding
of	IN	of
the	DT	the
biological	JJ	biological
processes	NNS	process
involved	VBN	involve
to	TO	to
potentially	RB	potentially
tailor	VB	tailor
treatment	NN	treatment
and	CC	and
risk	NN	risk
stratify	VBP	stratify
patients	NNS	patient
.	SENT	.
32996588/	CD	@card@
Blood	NP	Blood
supply	NN	supply
sufficiency	NN	sufficiency
and	CC	and
safety	NN	safety
management	NN	management
in	IN	in
Iran	NP	Iran
during	IN	during
the	DT	the
COVID-19	NP	<unknown>
outbreak	NN	outbreak
COVID-19	NP	<unknown>
first	RB	first
appeared	VBD	appear
in	IN	in
Iran	NP	Iran
on	IN	on
19	CD	@card@
February	NP	February
2020	CD	@card@
,	,	,
and	CC	and
then	RB	then
spread	VBN	spread
rapidly	RB	rapidly
over	IN	over
the	DT	the
country	NN	country
.	SENT	.
In	IN	in
this	DT	this
article	NN	article
,	,	,
we	PP	we
review	VBP	review
the	DT	the
action	NN	action
plan	NN	plan
of	IN	of
the	DT	the
Iranian	JJ	Iranian
Blood	NP	Blood
Transfusion	NN	transfusion
Organization	NP	Organization
with	IN	with
respect	NN	respect
to	TO	to
this	DT	this
disease	NN	disease
.	SENT	.
We	PP	we
collected	VBD	collect
data	NNS	datum
on	IN	on
blood	NN	blood
donations	NNS	donation
and	CC	and
RBC	NP	RBC
inventory	NN	inventory
for	IN	for
the	DT	the
first	JJ	first
8	CD	@card@
weeks	NNS	week
of	IN	of
the	DT	the
outbreak	NN	outbreak
.	SENT	.
We	PP	we
also	RB	also
evaluated	VBD	evaluate
the	DT	the
trend	NN	trend
of	IN	of
blood	NN	blood
donations	NNS	donation
and	CC	and
RBC	NP	RBC
inventory	NN	inventory
and	CC	and
compared	VBN	compare
them	PP	them
with	IN	with
the	DT	the
data	NNS	datum
of	IN	of
the	DT	the
past	JJ	past
year	NN	year
.	SENT	.
We	PP	we
include	VBP	include
a	DT	a
summary	NN	summary
of	IN	of
actions	NNS	action
taken	VBN	take
by	IN	by
the	DT	the
National	NP	National
Committee	NP	Committee
on	IN	on
Management	NP	Management
of	IN	of
COVID-19	NP	<unknown>
outbreak	NN	outbreak
.	SENT	.
Blood	NN	blood
donations	NNS	donation
decreased	VBD	decrease
from	IN	from
33	CD	@card@
275	CD	@card@
to	TO	to
23	CD	@card@
465	CD	@card@
units	NNS	unit
during	IN	during
the	DT	the
first	JJ	first
2	CD	@card@
weeks	NNS	week
of	IN	of
the	DT	the
outbreak	NN	outbreak
with	IN	with
a	DT	a
corresponding	JJ	corresponding
decrease	NN	decrease
in	IN	in
the	DT	the
RBC	NP	RBC
inventory	NN	inventory
.	SENT	.
But	CC	but
after	IN	after
that	DT	that
,	,	,
donations	NNS	donation
gradually	RB	gradually
increased	VBN	increase
from	IN	from
23	CD	@card@
465	CD	@card@
to	TO	to
29	CD	@card@
665	CD	@card@
units	NNS	unit
.	SENT	.
RBC	NP	RBC
inventory	NN	inventory
levels	NNS	level
improved	VBN	improve
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
.	SENT	.
Then	RB	then
,	,	,
the	DT	the
Iranian	NP	Iranian
New	NP	New
Year	NP	Year
's	POS	's
holiday	NN	holiday
resulted	VBD	result
in	IN	in
another	DT	another
downward	JJ	downward
trend	NN	trend
.	SENT	.
After	IN	after
the	DT	the
holiday	NN	holiday
,	,	,
blood	NN	blood
donations	NNS	donation
revived	VBN	revive
,	,	,
along	RB	along
with	IN	with
the	DT	the
RBC	NP	RBC
inventory	NN	inventory
.	SENT	.
Although	IN	although
it	PP	it
appears	VBZ	appear
that	IN	that
this	DT	this
virus	NN	virus
cannot	MD	can
be	VB	be
transmitted	VBN	transmit
through	IN	through
transfusion	NN	transfusion
,	,	,
changes	NNS	change
in	IN	in
lifestyle	NN	lifestyle
had	VBD	have
a	DT	a
significant	JJ	significant
impact	NN	impact
on	IN	on
reducing	VBG	reduce
blood	NN	blood
supply	NN	supply
.	SENT	.
Following	VBG	follow
implemented	VBN	implement
measures	NNS	measure
,	,	,
we	PP	we
saw	VBD	see
an	DT	an
upward	JJ	upward
trend	NN	trend
in	IN	in
blood	NN	blood
donations	NNS	donation
and	CC	and
an	DT	an
adequate	JJ	adequate
supply	NN	supply
of	IN	of
RBC	NP	RBC
units	NNS	unit
in	IN	in
blood	NN	blood
centres	NNS	centre
,	,	,
helped	VBN	help
by	IN	by
a	DT	a
reduction	NN	reduction
in	IN	in
demand	NN	demand
by	IN	by
hospitals	NNS	hospital
.	SENT	.
Blood	NN	blood
centres	NNS	centre
need	VBP	need
to	TO	to
be	VB	be
more	RBR	more
prepared	JJ	prepared
to	TO	to
manage	VB	manage
future	JJ	future
viral	JJ	viral
disasters	NNS	disaster
,	,	,
especially	RB	especially
in	IN	in
case	NN	case
of	IN	of
transfusion-transmissible	JJ	transfusion-transmissible
infections	NNS	infection
.	SENT	.
33315061/	CD	@card@
Assessment	NP	Assessment
of	IN	of
the	DT	the
risk	NN	risk
of	IN	of
SARS-CoV-2	NP	<unknown>
reinfection	NN	reinfection
in	IN	in
an	DT	an
intense	JJ	intense
re-exposure	NN	re-exposure
setting	VBG	set
Risk	NN	risk
of	IN	of
reinfection	NN	reinfection
with	IN	with
severe	JJ	severe
acute	JJ	acute
respiratory	JJ	respiratory
syndrome	NN	syndrome
coronavirus	NN	coronavirus
2	CD	@card@
(	(	(
SARS-CoV-2	NP	<unknown>
)	)	)
is	VBZ	be
unknown	JJ	unknown
.	SENT	.
We	PP	we
assessed	VBD	assess
risk	NN	risk
and	CC	and
incidence	NN	incidence
rate	NN	rate
of	IN	of
documented	VBN	document
SARS-CoV-2	JJ	<unknown>
reinfection	NN	reinfection
in	IN	in
a	DT	a
cohort	NN	cohort
of	IN	of
laboratory-confirmed	JJ	laboratory-confirmed
cases	NNS	case
in	IN	in
Qatar	NP	Qatar
.	SENT	.
All	DT	all
SARS-CoV-2	NP	<unknown>
laboratory-confirmed	JJ	laboratory-confirmed
cases	NNS	case
with	IN	with
at	IN	at
least	JJS	least
one	CD	one
PCR	NP	PCR
positive	JJ	positive
swab	NN	swab
that	WDT	that
is	VBZ	be
&gt	JJ	<unknown>
;	:	;
=45	JJ	=@card@
days	NNS	day
